Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Day ,Hour of Request,Time Slot
1977,Airport,215,Trip Completed,2016-07-12 12:24:00,2016-07-12 13:07:00,Tuesday,12,Afternoon
2328,City,215,Trip Completed,2016-07-12 19:12:00,2016-07-12 20:01:00,Tuesday,19,Evening
2990,City,215,Trip Completed,2016-07-13 07:10:57,2016-07-13 08:11:53,Wednesday,7,Morning
3658,Airport,215,Trip Completed,2016-07-13 19:24:22,2016-07-13 20:08:49,Wednesday,19,Evening
4471,City,215,Trip Completed,2016-07-14 08:46:16,2016-07-14 09:27:15,Thursday,8,Morning
4767,Airport,215,Trip Completed,2016-07-14 15:34:27,2016-07-14 16:29:47,Thursday,15,Afternoon
5505,City,215,Trip Completed,2016-07-15 05:02:55,2016-07-15 05:49:14,Friday,5,Night
5850,City,215,Trip Completed,2016-07-15 09:03:38,2016-07-15 10:14:54,Friday,9,Morning
484,City,216,Trip Completed,2016-07-11 09:24:00,2016-07-11 10:10:00,Monday,9,Morning
855,City,216,Trip Completed,2016-07-11 17:50:00,2016-07-11 18:27:00,Monday,17,Evening
2709,Airport,216,Trip Completed,2016-07-13 01:27:34,2016-07-13 02:10:44,Wednesday,1,Night
5556,City,216,Trip Completed,2016-07-15 05:35:47,2016-07-15 06:49:57,Friday,5,Night
5648,Airport,216,Trip Completed,2016-07-15 06:55:43,2016-07-15 07:37:30,Friday,6,Morning
114,City,217,Trip Completed,2016-07-11 05:10:00,2016-07-11 05:40:00,Monday,5,Night
470,City,217,Trip Completed,2016-07-11 09:22:00,2016-07-11 10:00:00,Monday,9,Morning
1446,City,217,Trip Completed,2016-07-12 04:45:00,2016-07-12 05:38:00,Tuesday,4,Night
3466,City,217,Trip Completed,2016-07-13 17:12:42,2016-07-13 17:59:39,Wednesday,17,Evening
4775,Airport,217,Trip Completed,2016-07-14 16:07:20,2016-07-14 16:53:31,Thursday,16,Afternoon
1065,Airport,218,Trip Completed,2016-07-11 19:51:00,2016-07-11 20:43:00,Monday,19,Evening
1457,Airport,218,Trip Completed,2016-07-12 04:58:00,2016-07-12 05:26:00,Tuesday,4,Night
3363,City,218,Trip Completed,2016-07-13 13:36:11,2016-07-13 14:34:22,Wednesday,13,Afternoon
3994,Airport,218,Trip Completed,2016-07-13 23:21:24,2016-07-14 00:07:29,Wednesday,23,Night
4340,City,218,Trip Completed,2016-07-14 07:13:44,2016-07-14 08:07:17,Thursday,7,Morning
4902,City,218,Trip Completed,2016-07-14 18:03:42,2016-07-14 19:11:34,Thursday,18,Evening
5360,Airport,218,Trip Completed,2016-07-14 23:19:15,2016-07-14 23:58:25,Thursday,23,Night
5665,City,218,Trip Completed,2016-07-15 07:03:13,2016-07-15 08:03:04,Friday,7,Morning
5977,City,218,Trip Completed,2016-07-15 11:27:33,2016-07-15 12:04:15,Friday,11,Morning
6742,City,218,Trip Completed,2016-07-15 23:38:20,2016-07-16 00:39:38,Friday,23,Night
280,Airport,219,Trip Completed,2016-07-11 07:05:00,2016-07-11 07:41:00,Monday,7,Morning
475,Airport,219,Trip Completed,2016-07-11 09:24:00,2016-07-11 10:21:00,Monday,9,Morning
1350,City,219,Trip Completed,2016-07-11 23:40:00,2016-07-12 00:26:00,Monday,23,Night
2707,Airport,219,Trip Completed,2016-07-13 01:17:55,2016-07-13 02:35:58,Wednesday,1,Night
2928,Airport,219,Trip Completed,2016-07-13 06:26:22,2016-07-13 07:18:33,Wednesday,6,Morning
4534,City,219,Trip Completed,2016-07-14 09:29:54,2016-07-14 10:16:36,Thursday,9,Morning
4715,City,219,Trip Completed,2016-07-14 13:22:22,2016-07-14 14:27:36,Thursday,13,Afternoon
4814,Airport,219,Trip Completed,2016-07-14 17:17:31,2016-07-14 17:59:00,Thursday,17,Evening
5878,City,219,Trip Completed,2016-07-15 09:33:34,2016-07-15 10:30:26,Friday,9,Morning
6076,Airport,219,Trip Completed,2016-07-15 14:13:38,2016-07-15 14:45:27,Friday,14,Afternoon
609,City,220,Trip Completed,2016-07-11 11:52:00,2016-07-11 12:47:00,Monday,11,Morning
1414,Airport,220,Trip Completed,2016-07-12 03:25:00,2016-07-12 04:33:00,Tuesday,3,Night
1713,Airport,220,Trip Completed,2016-07-12 08:08:00,2016-07-12 08:45:00,Tuesday,8,Morning
1991,City,220,Trip Completed,2016-07-12 12:32:00,2016-07-12 13:21:00,Tuesday,12,Afternoon
2082,Airport,220,Trip Completed,2016-07-12 15:42:00,2016-07-12 16:38:00,Tuesday,15,Afternoon
2798,City,220,Trip Completed,2016-07-13 04:51:23,2016-07-13 05:25:32,Wednesday,4,Night
3763,City,220,Trip Completed,2016-07-13 20:35:37,2016-07-13 21:39:13,Wednesday,20,Evening
4091,Airport,220,Trip Completed,2016-07-14 03:00:20,2016-07-14 03:36:42,Thursday,3,Night
4372,City,220,Trip Completed,2016-07-14 07:32:52,2016-07-14 08:49:55,Thursday,7,Morning
4609,City,220,Trip Completed,2016-07-14 10:26:23,2016-07-14 11:32:19,Thursday,10,Morning
4949,Airport,220,Trip Completed,2016-07-14 18:28:29,2016-07-14 18:58:25,Thursday,18,Evening
6004,Airport,220,Trip Completed,2016-07-15 12:12:56,2016-07-15 13:25:34,Friday,12,Afternoon
304,City,221,Trip Completed,2016-07-11 07:21:00,2016-07-11 07:50:00,Monday,7,Morning
700,City,221,Trip Completed,2016-07-11 14:05:00,2016-07-11 14:40:00,Monday,14,Afternoon
1708,Airport,221,Trip Completed,2016-07-12 08:10:00,2016-07-12 08:39:00,Tuesday,8,Morning
1918,City,221,Trip Completed,2016-07-12 10:56:00,2016-07-12 12:10:00,Tuesday,10,Morning
2067,Airport,221,Trip Completed,2016-07-12 15:13:00,2016-07-12 16:14:00,Tuesday,15,Afternoon
3632,City,221,Trip Completed,2016-07-13 19:02:42,2016-07-13 20:07:03,Wednesday,19,Evening
4332,City,221,Trip Completed,2016-07-14 07:10:55,2016-07-14 08:06:45,Thursday,7,Morning
4875,City,221,Trip Completed,2016-07-14 17:50:24,2016-07-14 18:31:45,Thursday,17,Evening
5108,City,221,Trip Completed,2016-07-14 20:03:55,2016-07-14 20:30:49,Thursday,20,Evening
5683,Airport,221,Trip Completed,2016-07-15 07:15:56,2016-07-15 08:00:10,Friday,7,Morning
5976,Airport,221,Trip Completed,2016-07-15 11:10:14,2016-07-15 12:32:18,Friday,11,Morning
6229,City,221,Trip Completed,2016-07-15 17:43:20,2016-07-15 18:31:48,Friday,17,Evening
6478,Airport,221,Trip Completed,2016-07-15 20:14:02,2016-07-15 20:58:08,Friday,20,Evening
1295,City,222,Trip Completed,2016-07-11 22:25:00,2016-07-11 23:03:00,Monday,22,Night
1829,Airport,222,Trip Completed,2016-07-12 09:33:00,2016-07-12 10:20:00,Tuesday,9,Morning
2135,City,222,Trip Completed,2016-07-12 17:12:00,2016-07-12 17:58:00,Tuesday,17,Evening
2719,City,222,Trip Completed,2016-07-13 02:10:23,2016-07-13 02:52:06,Wednesday,2,Night
3016,Airport,222,Trip Completed,2016-07-13 07:30:01,2016-07-13 08:11:25,Wednesday,7,Morning
4065,City,222,Trip Completed,2016-07-14 01:54:08,2016-07-14 02:43:27,Thursday,1,Night
4911,City,222,Trip Completed,2016-07-14 18:09:46,2016-07-14 19:07:03,Thursday,18,Evening
5338,Airport,222,Trip Completed,2016-07-14 22:27:13,2016-07-14 23:34:06,Thursday,22,Night
6086,City,222,Trip Completed,2016-07-15 14:22:11,2016-07-15 15:18:36,Friday,14,Afternoon
6457,Airport,222,Trip Completed,2016-07-15 20:06:36,2016-07-15 21:19:51,Friday,20,Evening
330,Airport,223,Trip Completed,2016-07-11 07:39:00,2016-07-11 08:52:00,Monday,7,Morning
626,Airport,223,Trip Completed,2016-07-11 12:10:00,2016-07-11 13:00:00,Monday,12,Afternoon
857,City,223,Trip Completed,2016-07-11 17:52:00,2016-07-11 18:42:00,Monday,17,Evening
2679,Airport,223,Trip Completed,2016-07-12 23:54:00,2016-07-13 01:10:37,Tuesday,23,Night
3098,Airport,223,Trip Completed,2016-07-13 08:22:37,2016-07-13 08:54:31,Wednesday,8,Morning
3344,Airport,223,Trip Completed,2016-07-13 13:03:19,2016-07-13 13:56:02,Wednesday,13,Afternoon
4428,City,223,Trip Completed,2016-07-14 08:18:15,2016-07-14 09:19:54,Thursday,8,Morning
5198,Airport,223,Trip Completed,2016-07-14 20:45:20,2016-07-14 21:38:07,Thursday,20,Evening
5368,City,223,Trip Completed,2016-07-14 23:36:12,2016-07-15 00:27:56,Thursday,23,Night
5513,Airport,223,Trip Completed,2016-07-15 05:04:25,2016-07-15 05:51:20,Friday,5,Night
5742,City,223,Trip Completed,2016-07-15 07:52:18,2016-07-15 08:51:49,Friday,7,Morning
6107,Airport,223,Trip Completed,2016-07-15 14:57:34,2016-07-15 15:55:36,Friday,14,Afternoon
6729,City,223,Trip Completed,2016-07-15 23:19:07,2016-07-16 00:25:05,Friday,23,Night
904,Airport,224,Trip Completed,2016-07-11 18:11:00,2016-07-11 19:23:00,Monday,18,Evening
1459,Airport,224,Trip Completed,2016-07-12 04:59:00,2016-07-12 05:41:00,Tuesday,4,Night
2636,Airport,224,Trip Completed,2016-07-12 22:18:00,2016-07-12 23:29:00,Tuesday,22,Night
2816,City,224,Trip Completed,2016-07-13 05:12:15,2016-07-13 06:08:13,Wednesday,5,Night
3341,Airport,224,Trip Completed,2016-07-13 12:51:25,2016-07-13 13:32:27,Wednesday,12,Afternoon
3657,Airport,224,Trip Completed,2016-07-13 19:20:55,2016-07-13 20:33:02,Wednesday,19,Evening
5032,City,224,Trip Completed,2016-07-14 19:07:43,2016-07-14 19:44:16,Thursday,19,Evening
6763,City,224,Trip Completed,2016-07-15 00:04:44,2016-07-15 01:06:42,Friday,0,Night
5649,Airport,224,Trip Completed,2016-07-15 06:51:58,2016-07-15 07:44:27,Friday,6,Morning
6430,City,224,Trip Completed,2016-07-15 19:51:39,2016-07-15 20:56:05,Friday,19,Evening
182,Airport,225,Trip Completed,2016-07-11 05:46:00,2016-07-11 06:58:00,Monday,5,Night
621,Airport,225,Trip Completed,2016-07-11 12:07:00,2016-07-11 13:04:00,Monday,12,Afternoon
967,Airport,225,Trip Completed,2016-07-11 18:42:00,2016-07-11 19:33:00,Monday,18,Evening
1422,Airport,225,Trip Completed,2016-07-12 04:07:00,2016-07-12 05:20:00,Tuesday,4,Night
1891,City,225,Trip Completed,2016-07-12 10:19:00,2016-07-12 11:15:00,Tuesday,10,Morning
2307,City,225,Trip Completed,2016-07-12 18:58:00,2016-07-12 19:49:00,Tuesday,18,Evening
3245,Airport,225,Trip Completed,2016-07-13 10:08:23,2016-07-13 10:45:06,Wednesday,10,Morning
3319,Airport,225,Trip Completed,2016-07-13 12:17:16,2016-07-13 13:10:59,Wednesday,12,Afternoon
3970,Airport,225,Trip Completed,2016-07-13 22:57:04,2016-07-14 00:13:33,Wednesday,22,Night
4303,City,225,Trip Completed,2016-07-14 06:44:29,2016-07-14 07:41:36,Thursday,6,Morning
5358,Airport,225,Trip Completed,2016-07-14 23:17:20,2016-07-15 00:03:26,Thursday,23,Night
5793,Airport,225,Trip Completed,2016-07-15 08:38:57,2016-07-15 09:41:56,Friday,8,Morning
6203,Airport,225,Trip Completed,2016-07-15 17:19:51,2016-07-15 18:08:55,Friday,17,Evening
642,City,226,Trip Completed,2016-07-11 12:34:00,2016-07-11 13:51:00,Monday,12,Afternoon
1119,Airport,226,Trip Completed,2016-07-11 20:31:00,2016-07-11 21:13:00,Monday,20,Evening
1861,City,226,Trip Completed,2016-07-12 09:56:00,2016-07-12 10:34:00,Tuesday,9,Morning
2168,Airport,226,Trip Completed,2016-07-12 17:29:00,2016-07-12 18:32:00,Tuesday,17,Evening
2853,Airport,226,Trip Completed,2016-07-13 05:36:44,2016-07-13 06:25:44,Wednesday,5,Night
3299,City,226,Trip Completed,2016-07-13 11:44:09,2016-07-13 12:20:49,Wednesday,11,Morning
4285,City,226,Trip Completed,2016-07-14 06:33:47,2016-07-14 07:45:50,Thursday,6,Morning
5210,City,226,Trip Completed,2016-07-14 20:56:31,2016-07-14 22:08:13,Thursday,20,Evening
5400,Airport,226,Trip Completed,2016-07-15 01:05:20,2016-07-15 02:04:05,Friday,1,Night
5553,Airport,226,Trip Completed,2016-07-15 05:34:20,2016-07-15 06:19:01,Friday,5,Night
6031,Airport,226,Trip Completed,2016-07-15 12:53:26,2016-07-15 13:51:53,Friday,12,Afternoon
919,Airport,227,Trip Completed,2016-07-11 18:25:00,2016-07-11 19:03:00,Monday,18,Evening
1097,City,227,Trip Completed,2016-07-11 20:11:00,2016-07-11 21:02:00,Monday,20,Evening
1447,Airport,227,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:25:00,Tuesday,4,Night
2105,City,227,Trip Completed,2016-07-12 16:08:00,2016-07-12 17:22:00,Tuesday,16,Afternoon
2598,Airport,227,Trip Completed,2016-07-12 21:50:00,2016-07-12 22:21:00,Tuesday,21,Night
3469,Airport,227,Trip Completed,2016-07-13 17:14:33,2016-07-13 18:18:36,Wednesday,17,Evening
3932,Airport,227,Trip Completed,2016-07-13 22:23:24,2016-07-13 23:34:04,Wednesday,22,Night
5344,Airport,227,Trip Completed,2016-07-14 22:37:51,2016-07-14 23:35:14,Thursday,22,Night
6707,Airport,227,Trip Completed,2016-07-15 22:57:48,2016-07-16 00:13:56,Friday,22,Night
10,City,228,Trip Completed,2016-07-11 00:54:00,2016-07-11 01:59:00,Monday,0,Night
387,Airport,228,Trip Completed,2016-07-11 08:19:00,2016-07-11 09:07:00,Monday,8,Morning
586,City,228,Trip Completed,2016-07-11 11:13:00,2016-07-11 11:51:00,Monday,11,Morning
710,City,228,Trip Completed,2016-07-11 14:13:00,2016-07-11 15:11:00,Monday,14,Afternoon
1658,Airport,228,Trip Completed,2016-07-12 07:29:00,2016-07-12 08:39:00,Tuesday,7,Morning
2227,City,228,Trip Completed,2016-07-12 18:08:00,2016-07-12 18:38:00,Tuesday,18,Evening
2668,Airport,228,Trip Completed,2016-07-12 23:35:00,2016-07-13 00:16:45,Tuesday,23,Night
3312,Airport,228,Trip Completed,2016-07-13 12:03:56,2016-07-13 12:59:09,Wednesday,12,Afternoon
4212,City,228,Trip Completed,2016-07-14 05:33:45,2016-07-14 06:12:49,Thursday,5,Night
6250,City,228,Trip Completed,2016-07-15 17:59:51,2016-07-15 19:07:30,Friday,17,Evening
6692,City,228,Trip Completed,2016-07-15 22:47:49,2016-07-15 23:58:03,Friday,22,Night
1960,Airport,229,Trip Completed,2016-07-12 11:47:00,2016-07-12 12:48:00,Tuesday,11,Morning
3460,City,229,Trip Completed,2016-07-13 17:08:08,2016-07-13 17:37:06,Wednesday,17,Evening
4250,City,229,Trip Completed,2016-07-14 05:58:18,2016-07-14 06:32:28,Thursday,5,Night
4504,Airport,229,Trip Completed,2016-07-14 09:09:21,2016-07-14 10:01:21,Thursday,9,Morning
5089,City,229,Trip Completed,2016-07-14 19:47:25,2016-07-14 20:46:26,Thursday,19,Evening
5950,City,229,Trip Completed,2016-07-15 10:46:39,2016-07-15 11:35:30,Friday,10,Morning
205,Airport,230,Trip Completed,2016-07-11 06:10:00,2016-07-11 07:10:00,Monday,6,Morning
853,Airport,230,Trip Completed,2016-07-11 17:48:00,2016-07-11 18:59:00,Monday,17,Evening
1196,City,230,Trip Completed,2016-07-11 21:14:00,2016-07-11 22:05:00,Monday,21,Night
1598,Airport,230,Trip Completed,2016-07-12 06:38:00,2016-07-12 07:31:00,Tuesday,6,Morning
2406,City,230,Trip Completed,2016-07-12 19:56:00,2016-07-12 20:36:00,Tuesday,19,Evening
4299,City,230,Trip Completed,2016-07-14 06:40:36,2016-07-14 07:36:47,Thursday,6,Morning
4721,City,230,Trip Completed,2016-07-14 13:46:22,2016-07-14 15:01:57,Thursday,13,Afternoon
4886,City,230,Trip Completed,2016-07-14 17:54:45,2016-07-14 18:34:05,Thursday,17,Evening
5851,Airport,230,Trip Completed,2016-07-15 09:03:42,2016-07-15 10:19:50,Friday,9,Morning
6303,Airport,230,Trip Completed,2016-07-15 18:27:59,2016-07-15 19:16:04,Friday,18,Evening
292,City,231,Trip Completed,2016-07-11 07:14:00,2016-07-11 07:51:00,Monday,7,Morning
384,Airport,231,Trip Completed,2016-07-11 08:18:00,2016-07-11 08:54:00,Monday,8,Morning
1296,Airport,231,Trip Completed,2016-07-11 22:27:00,2016-07-11 23:37:00,Monday,22,Night
1978,City,231,Trip Completed,2016-07-12 12:20:00,2016-07-12 12:59:00,Tuesday,12,Afternoon
3303,City,231,Trip Completed,2016-07-13 11:47:13,2016-07-13 13:03:23,Wednesday,11,Morning
3953,Airport,231,Trip Completed,2016-07-13 22:49:28,2016-07-13 23:52:32,Wednesday,22,Night
4199,City,231,Trip Completed,2016-07-14 05:32:23,2016-07-14 06:29:10,Thursday,5,Night
4773,Airport,231,Trip Completed,2016-07-14 15:55:15,2016-07-14 16:54:23,Thursday,15,Afternoon
5217,City,231,Trip Completed,2016-07-14 20:53:25,2016-07-14 21:39:30,Thursday,20,Evening
5870,Airport,231,Trip Completed,2016-07-15 09:23:39,2016-07-15 10:17:51,Friday,9,Morning
5964,City,231,Trip Completed,2016-07-15 10:52:25,2016-07-15 11:51:19,Friday,10,Morning
6082,City,231,Trip Completed,2016-07-15 14:18:11,2016-07-15 15:27:41,Friday,14,Afternoon
206,City,232,Trip Completed,2016-07-11 06:07:00,2016-07-11 06:37:00,Monday,6,Morning
595,City,232,Trip Completed,2016-07-11 11:31:00,2016-07-11 12:41:00,Monday,11,Morning
2310,City,232,Trip Completed,2016-07-12 18:56:00,2016-07-12 20:03:00,Tuesday,18,Evening
2880,Airport,232,Trip Completed,2016-07-13 05:53:50,2016-07-13 07:00:15,Wednesday,5,Night
3585,City,232,Trip Completed,2016-07-13 18:29:57,2016-07-13 19:33:43,Wednesday,18,Evening
4515,City,232,Trip Completed,2016-07-14 09:16:06,2016-07-14 10:23:37,Thursday,9,Morning
5636,City,232,Trip Completed,2016-07-15 06:38:59,2016-07-15 07:34:28,Friday,6,Morning
6132,Airport,232,Trip Completed,2016-07-15 15:37:04,2016-07-15 16:27:51,Friday,15,Afternoon
6540,City,232,Trip Completed,2016-07-15 20:57:08,2016-07-15 22:07:06,Friday,20,Evening
301,City,233,Trip Completed,2016-07-11 07:17:00,2016-07-11 08:18:00,Monday,7,Morning
1057,Airport,233,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:42:00,Monday,19,Evening
1408,Airport,233,Trip Completed,2016-07-12 03:13:00,2016-07-12 04:08:00,Tuesday,3,Night
1453,City,233,Trip Completed,2016-07-12 04:53:00,2016-07-12 05:54:00,Tuesday,4,Night
1882,Airport,233,Trip Completed,2016-07-12 10:00:00,2016-07-12 11:05:00,Tuesday,10,Morning
2111,Airport,233,Trip Completed,2016-07-12 16:25:00,2016-07-12 17:25:00,Tuesday,16,Afternoon
2360,City,233,Trip Completed,2016-07-12 19:27:00,2016-07-12 19:59:00,Tuesday,19,Evening
3207,City,233,Trip Completed,2016-07-13 09:44:54,2016-07-13 10:39:14,Wednesday,9,Morning
3304,Airport,233,Trip Completed,2016-07-13 11:44:02,2016-07-13 12:28:39,Wednesday,11,Morning
4122,Airport,233,Trip Completed,2016-07-14 04:30:34,2016-07-14 05:24:45,Thursday,4,Night
4683,City,233,Trip Completed,2016-07-14 12:48:16,2016-07-14 13:33:54,Thursday,12,Afternoon
5470,City,233,Trip Completed,2016-07-15 04:45:25,2016-07-15 06:00:45,Friday,4,Night
6116,City,233,Trip Completed,2016-07-15 15:17:34,2016-07-15 15:46:10,Friday,15,Afternoon
6393,Airport,233,Trip Completed,2016-07-15 19:20:44,2016-07-15 20:19:01,Friday,19,Evening
6643,City,233,Trip Completed,2016-07-15 22:08:28,2016-07-15 22:49:26,Friday,22,Night
91,Airport,234,Trip Completed,2016-07-11 04:49:00,2016-07-11 05:39:00,Monday,4,Night
756,Airport,234,Trip Completed,2016-07-11 16:04:00,2016-07-11 16:38:00,Monday,16,Afternoon
1680,City,234,Trip Completed,2016-07-12 07:48:00,2016-07-12 08:45:00,Tuesday,7,Morning
2047,City,234,Trip Completed,2016-07-12 14:42:00,2016-07-12 15:24:00,Tuesday,14,Afternoon
2866,Airport,234,Trip Completed,2016-07-13 05:39:33,2016-07-13 06:15:26,Wednesday,5,Night
3631,City,234,Trip Completed,2016-07-13 19:02:02,2016-07-13 19:58:53,Wednesday,19,Evening
4316,City,234,Trip Completed,2016-07-14 06:54:05,2016-07-14 08:07:31,Thursday,6,Morning
5364,City,234,Trip Completed,2016-07-14 23:24:48,2016-07-15 00:04:20,Thursday,23,Night
5605,City,234,Trip Completed,2016-07-15 06:15:03,2016-07-15 07:03:22,Friday,6,Morning
9,Airport,235,Trip Completed,2016-07-11 00:45:00,2016-07-11 02:00:00,Monday,0,Night
448,City,235,Trip Completed,2016-07-11 09:13:00,2016-07-11 10:08:00,Monday,9,Morning
1203,City,235,Trip Completed,2016-07-11 21:18:00,2016-07-11 22:31:00,Monday,21,Night
2010,Airport,235,Trip Completed,2016-07-12 13:28:00,2016-07-12 14:02:00,Tuesday,13,Afternoon
4305,City,235,Trip Completed,2016-07-14 06:46:32,2016-07-14 07:58:29,Thursday,6,Morning
4687,Airport,235,Trip Completed,2016-07-14 12:59:26,2016-07-14 13:59:44,Thursday,12,Afternoon
4940,City,235,Trip Completed,2016-07-14 18:24:42,2016-07-14 18:55:35,Thursday,18,Evening
5175,City,235,Trip Completed,2016-07-14 20:27:44,2016-07-14 21:40:19,Thursday,20,Evening
5753,City,235,Trip Completed,2016-07-15 08:05:17,2016-07-15 08:43:50,Friday,8,Morning
5996,Airport,235,Trip Completed,2016-07-15 11:55:21,2016-07-15 12:40:36,Friday,11,Morning
6435,City,235,Trip Completed,2016-07-15 19:52:36,2016-07-15 20:42:24,Friday,19,Evening
6562,Airport,235,Trip Completed,2016-07-15 21:04:00,2016-07-15 21:35:47,Friday,21,Night
872,Airport,236,Trip Completed,2016-07-11 17:57:00,2016-07-11 18:39:00,Monday,17,Evening
1652,Airport,236,Trip Completed,2016-07-12 07:16:00,2016-07-12 08:25:00,Tuesday,7,Morning
2000,Airport,236,Trip Completed,2016-07-12 12:59:00,2016-07-12 13:43:00,Tuesday,12,Afternoon
3380,Airport,236,Trip Completed,2016-07-13 14:23:37,2016-07-13 15:31:24,Wednesday,14,Afternoon
4060,City,236,Trip Completed,2016-07-14 01:37:38,2016-07-14 02:35:52,Thursday,1,Night
4177,City,236,Trip Completed,2016-07-14 05:17:09,2016-07-14 06:26:11,Thursday,5,Night
4635,City,236,Trip Completed,2016-07-14 11:30:28,2016-07-14 12:33:10,Thursday,11,Morning
6568,Airport,236,Trip Completed,2016-07-15 21:08:42,2016-07-15 22:12:13,Friday,21,Night
6743,Airport,236,Trip Completed,2016-07-15 23:44:23,2016-07-16 00:30:46,Friday,23,Night
1343,City,237,Trip Completed,2016-07-11 23:37:00,2016-07-12 00:32:00,Monday,23,Night
1519,Airport,237,Trip Completed,2016-07-12 05:43:00,2016-07-12 06:22:00,Tuesday,5,Night
2076,Airport,237,Trip Completed,2016-07-12 15:31:00,2016-07-12 16:47:00,Tuesday,15,Afternoon
2136,City,237,Trip Completed,2016-07-12 17:15:00,2016-07-12 18:13:00,Tuesday,17,Evening
2650,Airport,237,Trip Completed,2016-07-12 22:54:00,2016-07-12 23:40:00,Tuesday,22,Night
2793,Airport,237,Trip Completed,2016-07-13 04:54:29,2016-07-13 05:48:25,Wednesday,4,Night
3012,City,237,Trip Completed,2016-07-13 07:22:01,2016-07-13 08:07:40,Wednesday,7,Morning
3847,Airport,237,Trip Completed,2016-07-13 21:36:57,2016-07-13 22:33:05,Wednesday,21,Night
4607,City,237,Trip Completed,2016-07-14 10:28:45,2016-07-14 10:49:32,Thursday,10,Morning
4654,Airport,237,Trip Completed,2016-07-14 11:57:13,2016-07-14 13:09:47,Thursday,11,Morning
